Creditscore,Creditscoreindicator,Likelihoodoffailure,CreditlimitGBPGBP,Previouscreditscore,SMEindicator,ReturnonTotalAssets2020,ReturnonTotalAssets2019,ReturnonShareholdersFunds2020,ReturnonShareholdersFunds2019,ReturnonCapitalEmployed2020,ReturnonCapitalEmployed2019
99,Secure,0.9,97774,99,Yes,,11.11618933,,33.10042792,,32.01523948
92,Secure,0.9,121196,81,Yes,,15.86361888,,39.88947704,,39.74340609
41,Normal,4.6,19946,32,Yes,,13.00439331,,,,15.03681559
99,Secure,0.9,295464,95,Yes,,6.72565723,,17.40975806,,9.672200309
88,Secure,0.9,168760,64,Yes,,6.233389519,,62.67376886,,61.55263561
89,Secure,0.9,399070,89,Yes,,5.181547918,,13.72750196,,5.823939427
95,Secure,0.9,123933,89,Yes,,13.76347192,,32.84994969,,25.40964814
99,Secure,0.9,372258,89,Yes,,24.58998711,,27.50875257,,27.19420948
99,Secure,0.9,310211,99,Yes,,17.33331543,,20.96575824,,19.89054688
99,Secure,0.9,245000,99,Yes,5.334625971,18.707118,6.264518439,21.505828,6.166776561,21.16419177
73,Stable,2.2,18668,73,Yes,-6.869687806,-3.796020268,-80.02862138,-36.01555589,-75.40455414,-35.59315767
81,Secure,2.2,31212,55,Yes,-6.499992358,-2.156817472,,,-9.446622321,-3.087481121
92,Secure,0.9,141356,25,Yes,,20.9601314,,45.63074778,,42.2824144
99,Secure,0.9,139589,97,Yes,,21.75122398,,105.6238687,,46.94016267
99,Secure,0.9,160966,97,Yes,,21.75098205,,105.6184423,,46.93909093
81,Secure,2.2,500,81,No,-37.86417529,-44.85648611,,,-67.13046863,-81.95571075
99,Secure,1,82573,96,No,,55.15655147,,101.5722011,,101.5722011
77,Stable,2.2,9109,64,No,,10.30935185,,,,-62.13447712
92,Secure,0.9,206658,28,Yes,,29.87193557,,83.42893964,,69.85683275
85,Secure,0.9,49402,92,Yes,-0.18659372,1.393237289,-0.453726514,4.076077134,-0.379200553,3.344780952
41,Normal,5,8180,,Yes,,-2.678329768,,-154.7249375,,-5.116383839
78,Stable,2.2,42130,78,Yes,,5.706046945,,17.57467541,,10.93856152
92,Secure,0.9,63580,92,Yes,,6.353529142,,29.34608437,,13.5808854
20,High Risk,10.6,,40,Yes,,-8.360784737,,,,-17.79043225
29,Caution,11.2,500,46,Yes,,16.25235998,,,,160.6531882
92,Secure,0.9,2601000,99,No,,0.970111751,,3.60657948,,2.279491877
82,Secure,1.1,36983,72,Yes,,11.24756898,,60.00060612,,40.39431984
95,Secure,0.9,164772,85,Yes,,32.13126328,,95.09297913,,94.39152185
18,High Risk,17.5,,16,Yes,,861.671031,,,,-111.1135853
89,Secure,0.9,500392,86,Yes,21.76824616,27.26398975,24.18534564,31.27143557,23.48637278,29.60343228
95,Secure,0.9,292575,99,Yes,29.05269888,35.58048482,252.3393783,107.7736314,75.25127867,107.3563179
46,Normal,4.2,500,43,Yes,,-5.3712036,,,,24.83745124
88,Secure,0.9,71053,89,Yes,,-7.066063282,,-15.6524306,,-11.65349702
95,Secure,0.9,148858,95,Yes,,5.723908842,,57.68547027,,7.284217883
40,Caution,4.2,500,99,Yes,,7.130314948,,16.57408705,,14.43331027
99,Secure,0.9,266598,99,No,,10.56511715,,13.70855892,,13.47841927
99,Secure,0.9,264725,99,Yes,4.728609654,15.94749108,8.832764952,29.8230533,6.755785962,24.02129893
97,Secure,0.9,284652,95,Yes,4.728609654,15.94749108,8.722808521,29.44131816,6.691272225,23.77302353
93,Secure,1,38765,78,Yes,,-3.955469992,,-10.31970557,,-7.603751366
95,Secure,0.9,141346,88,Yes,,7.700522825,,23.22243122,,10.27289817
99,Secure,0.9,264636,95,Yes,21.83692815,20.41532701,27.80941159,27.68401872,27.39589126,27.03192338
95,Secure,0.9,344888,89,Yes,20.9216281,18.16468934,27.24514135,27.70205849,26.24142938,24.45017789
89,Secure,0.9,128837,92,No,,-1.066004983,,-2.825960696,,-1.413034921
89,Secure,0.9,261951,89,Yes,,8.522672815,,19.47165323,,19.47165323
92,Secure,0.9,3210000,92,No,8.169744731,8.236842105,8.319981524,8.359911389,8.288277925,8.3140625
89,Secure,0.9,92433,99,Yes,-2.362753658,-0.650652903,-3.823240054,-1.296995957,-3.514482712,-1.222934008
89,Secure,0.9,76283,97,Yes,-2.362703245,-0.65064234,-3.82142297,-1.296418123,-3.512947206,-1.22242027
92,Secure,0.9,176298,95,Yes,,-0.34911309,,-0.84049184,,-0.444105119
92,Secure,0.9,162544,95,Yes,,-0.255617075,,-0.557678051,,-0.308491964
64,Stable,2.2,5681,64,Yes,-1.703274646,1.521548634,-65.85365854,27.80203785,-65.85365854,27.80203785
62,Stable,2.2,208170,55,Yes,24.91357711,54.2582356,153.5538555,276.8142583,153.5538555,276.8142583
99,Secure,0.9,276887,99,Yes,,9.041193364,,11.92212628,,10.28182907
99,Secure,0.9,277321,92,Yes,6.727910104,4.474484797,50.93006358,36.14119165,15.46285429,8.619281195
36,Caution,11.2,266793,99,Yes,,4.822306877,,7.575647639,,7.575647639
99,Secure,0.9,806839,99,Yes,,10.63328114,,14.34982646,,13.41406537
29,Caution,11.2,22221,92,Yes,,-8.856977961,,-14.90544826,,-11.23816629
95,Secure,0.9,412231,85,No,,5.965145987,,10.23149095,,10.23149095
92,Secure,0.9,173936,92,Yes,,2.168018282,,2.826426038,,2.700404325
92,Secure,0.9,130752,88,Yes,10.47353959,16.51531236,56.4347354,119.9301906,28.58516632,48.95080223
97,Secure,0.9,265069,97,Yes,1.012511454,3.977683174,1.205195105,4.762239998,1.203908524,4.756422741
95,Secure,0.9,583721,99,Yes,,3.658070706,,4.974768586,,4.884614926
99,Secure,0.9,307222,95,No,7.572149275,1.952940576,16.98478703,4.569276719,8.677291201,2.155315626
68,Stable,2.2,9355,47,Yes,,-9.344790548,,,,15.20979021
36,Caution,11.2,14183,27,Yes,,5.545974199,,10.56976797,,9.066641204
97,Secure,0.9,232530,81,Yes,33.41198679,,66.76096181,,61.21919585,
95,Secure,0.9,367573,95,Yes,,13.98542279,,15.42833673,,15.40351894
28,Caution,11.2,500,28,Yes,-41.23913059,-30.6162271,,,54.04100059,89.92233338
97,Secure,0.9,100800,99,Yes,,6.064630367,,13.87341772,,9.873873874
99,Secure,0.9,189184,95,Yes,,23.74667932,,38.64322433,,38.21323845
97,Secure,0.9,82783,93,Yes,2.646978398,2.060810811,38.72,97.04545455,3.085947462,2.685196831
92,Secure,0.9,255130,99,Yes,,11.60654253,,15.06283116,,14.76906374
97,Secure,0.9,114722,92,Yes,,-0.690091573,,-7.815557249,,-1.212348007
64,Stable,2.2,18604,55,Yes,-9.192551375,-8.050237696,,,22.48854449,28.20983833
99,Secure,0.9,134609,93,Yes,12.55404136,-3.656479933,30.20291485,-11.18565638,30.20095554,-11.17037198
99,Secure,0.9,95354,93,Yes,9.343169226,-4.859974326,27.87917409,-21.00129361,21.09223828,-13.49524163
55,Normal,4.2,133080,43,Yes,7.092522511,1.485181485,,,,
89,Secure,0.9,68611,97,Yes,,13.70187872,,58.8118038,,40.20696075
99,Secure,0.9,160465,93,Yes,,13.58211055,,24.41352351,,20.90246501
92,Secure,0.9,174133,57,Yes,,14.64100197,,25.79303093,,21.96254575
92,Secure,0.9,149725,92,Yes,1.503282681,-5.218224113,7.445308856,-26.17611764,3.624325472,-11.15186044
99,Secure,0.9,756350,99,Yes,,8.870644089,,9.957086771,,9.793700011
64,Stable,2.2,18741,64,Yes,-20.80679865,-26.17394053,,,60.49706997,66.68710409
28,Caution,11.2,8211,47,Yes,26.58150852,20.5899705,,,,
81,Secure,2.2,500,64,Yes,-7.962176237,-8.432539683,,,-11.05193076,7.594128909
45,Normal,4.1,2261,74,Yes,,1.661981902,,113.2407158,,63.96406006
92,Secure,0.9,187513,92,Yes,,9.560467696,,12.86381666,,12.44319246
78,Stable,2.2,80775,93,Yes,,2.243277135,,3.991075855,,3.927787265
31,Caution,11.2,500,95,Yes,,-6.284051505,,-33.26401733,,-20.83960918
88,Secure,0.9,187845,88,Yes,,0.856229153,,10.42277103,,4.562110663
33,Caution,11.2,500,88,Yes,,1.715025149,,9.285998405,,3.213529664
85,Secure,0.9,287299,95,Yes,,26.5944575,,48.40229775,,44.36940032
85,Secure,0.9,33255,95,Yes,-3.511583023,3.290629818,-11.16773762,11.58489335,-8.217907788,8.414369914
95,Secure,0.9,419958,95,Yes,,26.80773329,,33.47272382,,33.44729345
86,Secure,0.9,143988,86,Yes,,-9.621744268,,-18.53570643,,-15.82121593
29,Caution,11.2,500,52,Yes,,24.37204676,,352.5179856,,352.5179856
86,Secure,0.9,500,86,Yes,-1.328439084,-5.280289331,,,-2.257202257,-23.5483871
95,Secure,0.9,107116,95,Yes,7.963000364,9.579109058,20.11108478,28.7632588,12.05188344,17.59315318
88,Secure,1,30430,87,Yes,,6.82095531,,17.12951894,,15.44599123
99,Secure,0.9,210382,93,Yes,,12.42215511,,20.92950447,,19.69908706
30,Caution,11.2,65836,89,Yes,,-1.007711794,,-1.1652062,,-1.142873691
77,Stable,2.2,45026,92,Yes,,-4.368234226,,-13.11244496,,-12.5711199
95,Secure,0.9,517426,92,Yes,,1.041431969,,1.852813867,,1.126040822
99,Secure,0.9,325823,95,Yes,,8.837781322,,16.4522283,,12.62669178
95,Secure,0.9,132460,95,Yes,,-0.863173758,,-1.902507487,,-1.789696442
86,Secure,0.9,1549000,86,Yes,,39.43596715,,39.56672904,,39.56672904
64,Stable,2.2,23384,55,Yes,,0.781758095,,4.330429736,,4.239423952
97,Secure,1,109855,88,Yes,2.759317346,2.363165304,5.471739645,4.22484255,5.471739645,4.22484255
64,Stable,2.2,500,64,Yes,,-25.99256778,,,,-148.7274981
33,Caution,11.2,19496,93,Yes,,7.223442288,,12.01934831,,10.28741631
85,Secure,0.9,501548,92,Yes,-1.236887245,,-122.9941548,,-1.622344037,
41,Normal,5,5295,,Yes,,2.68542752,,159.6637634,,6.413093119
97,Secure,0.9,318226,99,Yes,11.62355465,14.17830467,17.09953648,19.59148917,16.76216949,19.21067914
99,Secure,0.9,307664,89,Yes,10.91703126,14.17831007,15.61306827,19.59149664,15.33132347,19.21068647
92,Secure,0.9,236798,92,Yes,4.155544902,0.384838381,6.230748573,0.618537196,6.041272626,0.599946365
89,Secure,0.9,105081,89,Yes,,-2.408757026,,-4.982398536,,-4.683339028
97,Secure,1,28947,47,Yes,,63.38701723,,240.2745194,,238.1558404
97,Secure,0.9,149663,99,Yes,,10.38178783,,23.68366218,,20.65579004
93,Secure,0.9,153755,89,No,,2.579199514,,8.323004223,,2.930216505
95,Secure,0.9,156619,95,Yes,,12.29834782,,23.22397962,,19.05728082
54,Normal,4.6,24116,45,Yes,,11.8685079,,59.99694112,,59.99694112
99,Secure,0.9,226046,90,Yes,,9.640771892,,12.56317453,,12.24813118
95,Secure,0.9,161877,99,Yes,13.89501351,22.19651291,23.23557553,50.13168479,23.23557553,50.08554204
89,Secure,0.9,212617,97,Yes,24.41909806,21.02790723,54.10150621,54.4362174,41.67789722,44.96038348
39,Caution,4.2,430358,99,Yes,,34.09717025,,56.96764407,,48.99922963
83,Secure,1.1,174980,71,Yes,5.156022483,2.023214578,8.385193702,3.625349841,8.266994824,3.605188762
39,Caution,4.2,98076,85,Yes,,13.19366172,,24.34959738,,20.43627232
55,Normal,4.2,222096,89,Yes,,6.022287551,,13.18348332,,12.61897305
99,Secure,0.9,244653,95,Yes,9.149445649,15.7964233,14.36857207,25.02038246,13.40072898,22.95016479
97,Secure,0.9,105922,99,Yes,,9.738955923,,15.79618656,,15.21628953
92,Secure,0.9,176770,92,Yes,,6.563873939,,13.26971872,,11.30184995
66,Stable,1.8,251642,40,Yes,,4.838585174,,10.51449091,,8.212889529
44,Normal,4.6,40842,34,Yes,,14.06524164,,36.1575357,,35.10457759
74,Stable,2.2,67829,55,Yes,,15.03897362,,63.71088906,,59.75956547
42,Normal,5,170800,,Yes,,7.846549898,,10.84650647,,10.56181493
88,Secure,0.9,146360,23,No,6.284039606,,37.37404764,,9.746159786,
92,Secure,1,108009,85,Yes,,12.93113471,,216.4148167,,43.42518216
99,Secure,0.9,457525,99,Yes,14.84475581,18.11717617,16.13194464,20.39837681,15.95909043,20.20187638
89,Secure,0.9,84801,97,Yes,,-6.246466226,,-9.84590261,,-7.860512367
95,Secure,0.9,260580,95,Yes,,25.42125578,,49.49086371,,47.35832795
41,Normal,4.6,500,40,Yes,,-4.720470896,,,,-12.74380496
29,Caution,11.2,44796,85,Yes,,15.61205048,,38.23194092,,38.22026845
85,Secure,1,14561,42,Yes,,3.746338228,,56.31888995,,26.26615334
46,Normal,4.2,500,81,Yes,,-158.9947264,,,,239.2367508
64,Stable,2.2,17921,97,Yes,-30.60051571,28.65745393,-71.46465903,40.19681473,-71.46465903,39.49248334
95,Secure,0.9,479310,99,Yes,4.084575762,6.217533396,5.537947396,8.888853227,4.846982591,7.706271448
92,Secure,0.9,138412,89,Yes,,10.73117358,,,,13.05521696
30,Caution,11.2,500,89,Yes,,6.271169841,,30.58854752,,27.5709415
99,Secure,0.9,840531,99,Yes,,11.69243767,,12.98198697,,12.54219216
92,Secure,0.9,63287,95,Yes,,1.026487985,,2.800149586,,1.901526485
95,Secure,0.9,182126,95,Yes,,1.383328518,,3.128717269,,2.5355
92,Secure,0.9,192601,92,Yes,,1.383328518,,3.128132429,,2.535115897
41,Normal,5,500,,Yes,,,,,,
99,Secure,0.9,355316,99,Yes,,16.8849341,,19.49376229,,19.35820835
59,Normal,1.8,43350,54,Yes,-24.27717957,-13.58934713,-140.8686487,-45.46159701,-52.3795731,-24.09502021
99,Secure,0.9,317727,95,Yes,12.34050422,9.6267436,15.65000522,11.99751988,14.69861041,11.06934615
99,Secure,0.9,466771,99,Yes,,7.390597225,,9.557862991,,9.261067001
95,Secure,0.9,51476,92,Yes,,5.491347954,,27.35930663,,25.71792252
92,Secure,0.9,504277,92,Yes,,15.56576885,,26.95546246,,18.58717008
95,Secure,0.9,667855,95,Yes,1.63091538,1.716945515,2.457611554,2.684570595,1.818181588,1.923470275
95,Secure,0.9,118163,99,Yes,,1.687125653,,3.44739306,,2.173719039
92,Secure,0.9,766866,89,Yes,,-0.891836237,,-9.780855207,,-2.030068749
99,Secure,0.9,226606,99,Yes,,13.64910947,,17.32795048,,17.17391386
85,Secure,0.9,19154,86,Yes,,4.016289101,,12.13451058,,12.13451058
87,Secure,1,447170,87,Yes,,,,,,
81,Secure,2.2,500,86,Yes,-2.917887737,-0.82102076,,-115.9694775,-7.550492738,-2.102035159
99,Secure,0.9,207783,95,Yes,4.939452276,1.715611235,5.389838318,1.859735094,5.362708069,1.846895061
97,Secure,0.9,303107,92,Yes,4.940193803,1.715608797,5.39072125,1.860050597,5.363582134,1.847206223
85,Secure,1.1,68633,85,Yes,,17.78850433,,44.85542439,,44.29057538
92,Secure,1,28856,98,Yes,7.519832985,9.711248812,21.05215435,28.99751561,21.05215435,28.99751561
92,Secure,0.9,491636,95,Yes,,0.021147258,,0.048434725,,0.042244314
64,Stable,2.2,1283000,92,Yes,,-10.21963839,,-14.2072488,,-14.2072488
39,Caution,4.1,500,42,Yes,15.05715915,-0.024299751,594.5882353,,594.5882353,3.721072484
95,Secure,0.9,264351,92,Yes,,5.588107025,,6.710992459,,6.354710316
98,Secure,1,88425,78,Yes,19.32006634,10.85387105,109.5182139,93.76344086,35.06395786,21.8875502
92,Secure,0.9,96887,86,Yes,-5.049984725,-15.24190029,-7.74957386,-22.50846498,-7.078463388,-21.59687665
26,Caution,11.2,500,39,Yes,,-21.48420555,,,,
39,Caution,4.2,110691,30,Yes,,19.22936592,,45.10734338,,24.09605017
99,Secure,0.9,252387,97,Yes,22.88102319,21.58693094,45.94660305,58.09490051,45.94660305,58.09490051
45,Normal,4.1,500,74,Yes,,,,,,
36,Caution,11.2,76027,27,Yes,10.60222324,,29.6322368,,26.80885244,
95,Secure,0.9,617067,95,Yes,,5.607652772,,30.55428526,,8.422051113
74,Stable,2.2,500,42,Yes,0.962844718,-2.993775302,,,-12.4533697,28.8204154
95,Secure,0.9,241429,85,Yes,,1.151555879,,1.606929058,,1.59186576
62,Stable,1.8,424536,67,Yes,,5.494836359,,20.14793553,,20.14793553
99,Secure,0.9,415889,99,Yes,12.64288131,5.371655476,16.13875651,6.728660309,15.09554347,6.436023155
27,Caution,11.2,500,27,No,,-59.3722146,,,,26.59954077
99,Secure,0.9,997804,99,Yes,1.063753081,5.334827614,1.492352302,7.659492442,1.314639269,6.752902079
38,Caution,4.2,43643,95,Yes,,6.512203352,,11.47898493,,8.321356712
92,Secure,0.9,37927,92,Yes,2.600645373,-2.157107684,5.989341242,-5.220626725,5.983679811,-5.2097068
36,Caution,11.2,500,31,Yes,0.207863747,-1.515333191,1.361340053,,0.412124072,-3.470277101
74,Stable,2.2,500,90,Yes,-10.56118472,11.89767995,,,-24.97695853,30.19627579
92,Secure,0.9,103119,86,Yes,,6.204150073,,18.91373802,,17.90683606
95,Secure,0.9,170043,95,Yes,3.740732138,7.336717717,5.302016725,10.70275786,4.866543275,9.782204255
92,Secure,0.9,183220,97,Yes,,11.96280024,,16.99458915,,16.99458915
35,Caution,10.6,500,22,Yes,,-11.36929461,,,,13.19845857
85,Secure,0.9,153701,85,Yes,,2.828925154,,20.20536649,,20.20536649
99,Secure,0.9,117062,99,Yes,,1.771512289,,3.635787165,,2.011076157
95,Secure,0.9,179366,92,Yes,,9.234577304,,11.09585907,,11.09585907
88,Secure,1,78447,92,Yes,,1.249879373,,1.674927837,,1.645255332
64,Stable,2.2,13446,60,Yes,,-25.66232485,,,,166.0247381
96,Secure,1,101904,96,Yes,,23.44156892,,35.34112114,,35.31255284
81,Secure,2.2,491433,86,Yes,,2.765738018,,49.38409854,,8.167843105
89,Secure,0.9,127250,92,Yes,8.145094806,14.21521808,11.15124154,22.17531661,11.0787172,22.0657277
86,Secure,0.9,435728,93,Yes,0.830284254,,1.090259524,,1.071188257,
95,Secure,0.9,366536,99,Yes,2.124723579,6.848806918,2.569568442,8.261392132,2.45120975,8.050389239
51,Normal,4.6,128301,44,Yes,,1.255819529,,4.108307349,,4.100567442
97,Secure,0.9,221195,89,Yes,,18.54138138,,29.73983798,,22.52684344
52,Normal,4.1,500,52,Yes,,-56.60146699,,,,535.2601156
95,Secure,0.9,190390,95,Yes,,14.51791097,,33.5057255,,22.72768543
44,Normal,4.2,500,68,Yes,,3.542762233,,,,-1.706992437
99,Secure,1,28958,96,Yes,,26.4171605,,119.2065124,,117.782425
99,Secure,0.9,123665,92,Yes,4.364936051,4.668388917,104.4143714,45.18248,6.385314615,6.619437746
28,Caution,11.2,500,55,Yes,,-52.37084218,,,,39.34914389
99,Secure,0.9,183907,99,Yes,5.238851913,12.02478022,6.93934527,17.26280881,6.707439245,16.53144071
64,Stable,2.2,36477,92,Yes,,-8.853463028,,-32.78852568,,-12.2721598
85,Secure,1,20604,74,Yes,21.68447517,28.29099307,100,100,100,100
98,Secure,1,70558,88,Yes,,15.9924435,,22.87087973,,22.78085654
95,Secure,0.9,371165,92,Yes,,5.920965219,,10.7991933,,6.445350097
55,Normal,4.2,52204,21,Yes,10.62739291,,37.65562976,,29.50203601,
97,Secure,1,275408,96,Yes,,26.24719149,,35.30253472,,35.30253472
92,Secure,0.9,178333,92,No,,5.890511896,,17.30562372,,6.600161488
92,Secure,0.9,249898,92,No,,5.890507839,,17.29442755,,6.598532275
92,Secure,0.9,207866,92,Yes,,13.34303387,,16.56798235,,16.23669839
92,Secure,1,1093000,92,Yes,,3.335848289,,15.65999385,,3.45293503
89,Secure,0.9,130043,99,Yes,-6.562229401,8.883994108,-10.43254444,12.11017346,-7.957879852,11.17619156
89,Secure,0.9,114226,99,Yes,-6.030585676,8.883226169,-10.43377701,12.10910506,-7.958808421,11.17521092
85,Secure,0.9,656040,95,Yes,,-5.245258339,,-39.19843597,,-38.8942774
99,Secure,0.9,334114,99,Yes,,42.86518537,,53.15905427,,52.99542039
88,Secure,1,55650,97,Yes,0.367800745,0.288892613,0.943043954,0.578322164,0.943043954,0.578322164
93,Secure,0.9,136496,97,Yes,,17.66856616,,24.18155934,,23.89115042
97,Secure,0.9,904594,92,Yes,,7.323970578,,10.1395932,,10.1395932
26,Caution,11.2,500,27,No,,-61.01434436,,,,27.92824669
44,Normal,4.6,136271,35,Yes,10.00399733,60.43812213,12.39748065,,10.26057436,60.4645197
29,Caution,11.2,42848,81,Yes,,-3.923727831,,-4.538446068,,-4.396960447
95,Secure,0.9,248365,85,Yes,,15.49062646,,23.72854951,,20.01765655
89,Secure,0.9,17442,97,Yes,,4.912898316,,27.50480658,,6.481925928
99,Secure,0.9,169989,99,Yes,,10.89340368,,14.22856421,,14.22856421
55,Normal,4.2,1953,44,Yes,-5.109489051,-8.748551564,,,66.87898089,290.3846154
89,Secure,0.9,141746,92,Yes,-0.186951654,6.773329662,-0.529324175,17.68118938,-0.280422269,9.616735974
85,Secure,0.9,189645,85,Yes,,,,,,
90,Secure,0.9,63212,99,Yes,,7.518338851,,11.46073374,,11.44807246
92,Secure,0.9,689346,92,Yes,,1.276633753,,2.039774749,,1.368287332
97,Secure,0.9,515074,99,Yes,,13.64603633,,39.58773237,,15.92482503
99,Secure,0.9,987005,99,Yes,6.27562756,32.30736468,7.54129792,36.46118673,6.605861158,34.50020967
97,Secure,0.9,221364,89,Yes,,12.5228712,,17.37366435,,15.48300569
90,Secure,0.9,808924,88,Yes,14.4038204,11.98358566,122.7414331,113.9810035,122.608232,113.9292543
29,Caution,11.2,13030,95,Yes,,-21.48417882,,-36.03153243,,-35.8880543
99,Secure,0.9,146075,95,Yes,2.01668868,14.14874345,3.911940954,22.98450156,2.616432467,21.33956383
97,Secure,0.9,147755,92,Yes,-0.122525162,10.59445671,-0.297541152,23.43142193,-0.154356969,15.52538738
74,Stable,1.8,264372,41,Yes,,12.85494939,,25.10102619,,17.47320696
95,Secure,0.9,207547,95,Yes,,3.199796959,,5.1101941,,4.506529726
89,Secure,0.9,29690,89,Yes,,-0.79833571,,-3.062071058,,-1.855396862
99,Secure,0.9,63876,86,Yes,,6.955571741,,35.66760037,,10.4571585
99,Secure,0.9,123684,89,Yes,,2.651731979,,3.827930464,,3.822312907
95,Secure,0.9,108799,92,Yes,2.548081001,-4.657697299,6.139832049,-10.11084994,5.647396539,-8.745484429
89,Secure,0.9,72529,92,Yes,,-5.436964235,,-157.5763216,,-8.373429183
60,Normal,1.8,129395,82,Yes,48.99989792,,76.94001891,,76.94001891,
29,Caution,11.2,500,28,Yes,,-64.16748736,,,,63.56647231
77,Stable,2.2,89163,89,Yes,,-8.703949197,,,,-254.4438849
27,Caution,11.2,500,38,Yes,,2.109300096,,,,-1.420271143
92,Secure,0.9,83047,89,Yes,0.058615483,-19.49557997,0.13800473,-49.27266198,0.079300659,-37.74007642
97,Secure,0.9,657270,93,Yes,,12.68841558,,15.58062816,,14.92715211
85,Secure,1.1,86424,85,Yes,10.73015003,,18.32705602,,18.19842435,
28,Caution,11.2,10379,29,Yes,10.46640384,15.31228111,17.39936457,32.10677611,17.28342713,31.75925416
99,Secure,0.9,157262,30,Yes,,30.64082623,,51.62002236,,51.08363652
99,Secure,1,417300,87,Yes,,68.27014973,,123.2317424,,123.2317424
28,Caution,11.2,5165,92,Yes,,-0.420856151,,-1.233283111,,-0.698662665
40,Caution,4.6,46010,28,Yes,,14.53430111,,118.8989095,,118.8989095
83,Secure,0.9,29722,88,Yes,,5.213527524,,46.21444201,,46.21444201
92,Secure,0.9,308763,92,Yes,,11.2759709,,15.42943391,,15.25613309
92,Secure,1,29929,97,Yes,,16.68839324,,31.63818442,,31.51744615
55,Normal,4.2,500,86,Yes,,-21.65862215,,,,405.5711911
88,Secure,0.9,90019,88,Yes,,11.25920634,,117.888,,111.0108762
99,Secure,1,15078,87,Yes,,20.54277438,,66.01297161,,66.01297161
92,Secure,0.9,688265,99,Yes,,17.38985441,,9.16315137,,20.24768039
95,Secure,0.9,198523,99,Yes,,2.094331203,,2.464247883,,2.374795639
92,Secure,1,461834,97,Yes,,15.96966835,,20.65854389,,20.55666389
95,Secure,0.9,329386,99,Yes,,14.46941438,,33.61710583,,26.92567999
44,Normal,4.1,534,87,Yes,19.44427524,20.43130282,94.66973287,42.0843499,87.37792321,42.0843499
55,Normal,4.1,7043,78,Yes,,-8.973347649,,-33.50028253,,-33.50028253
95,Secure,0.9,409311,92,Yes,,1.814763029,,2.732487257,,1.921914288
88,Secure,0.9,25512,24,Yes,,8.848799017,,43.4187788,,20.30782973
33,Caution,11.2,500,95,Yes,,-11.83400441,,-432.4433387,,-29.50978654
99,Secure,0.9,97861,99,Yes,,5.29703295,,8.302825516,,7.846261022
55,Normal,4.1,65487,74,Yes,,2.205323194,,3.097876886,,2.473611259
36,Caution,11.2,93645,95,Yes,,13.94236199,,23.64280396,,20.87866283
99,Secure,0.9,335703,92,Yes,9.654990329,16.45125365,12.09613478,20.24279308,10.7339018,18.15155003
86,Secure,0.9,891240,99,Yes,,8.460260802,,8.737009934,,8.727901644
99,Secure,0.9,226971,99,Yes,,13.07500526,,19.83187468,,19.09676748
95,Secure,0.9,155305,92,Yes,,5.106116625,,29.73564655,,6.000797274
92,Secure,1,21854,90,Yes,,24.32757009,,70.83011018,,69.53392857
64,Stable,2.2,21442,78,Yes,,3.50161631,,12.92573059,,12.53713399
69,Stable,1.8,525122,83,Yes,6.411895284,6.011498483,6.957071157,7.000156266,6.901637052,6.949913198
41,Normal,4.6,17001,45,Yes,,3.947555521,,29.72983129,,26.95480845
95,Secure,0.9,278688,92,Yes,,0.490265649,,0.719601685,,0.646423889
28,Caution,11.2,500,29,No,,4.171487042,,,,-0.353759313
99,Secure,0.9,546029,95,Yes,7.603971233,8.622490815,8.21604815,9.207941498,8.130199565,9.11519193
